section,parent_index,case_id,group,family,allocated_images,parent_row_sha256,state,universal_lower,universal_upper,attained_lower,attained_upper
primary_rows,3385,all-64,primary,current_partial,64,92dd6cc0692e67e1cfd65c1ae64a4ca6ba718b0cecc4de9a361753af7332eb15,same_presence_opposite_decisions,0,1/32,0,1/32
primary_rows,3392,all-64,primary,current_partial,64,4a37729819a3895e5842fef7f1d6622fc3a29fe2d69f2700997e3033c2e0cea8,same_presence_opposite_decisions,-1/64,1/64,-1/64,1/64
primary_rows,3406,all-64,primary,current_partial,64,c8ef6e5f526385a0514e0d0bf8c960b91238d4518a2a517f115a4f2b11c59fba,same_presence_opposite_decisions,-1/64,1/64,-1/64,1/64
anchor_rows,34,image-04,singleton,union_partial,1,361245917228df2f6c80dfbcc35606a395471c9fa67646542a363cf8f9fe4ec8,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,41,image-05,singleton,union_partial,1,f14d04ea5cc50889bf10df1e47f96a1566485e2e27010c044e26bcfecd7c7d46,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,62,image-08,singleton,union_partial,1,24bfe77009b11d089ef7b132e6f648f407fb57fb0ee60bc82100f3b87ac57048,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,67,image-09,singleton,current_partial,1,f3e91903bdc1926ab5ad16629f356265d3eddf8c93d2e051f6270669fc97dd4b,same_presence_opposite_decisions,-5,3,-5,3
anchor_rows,69,image-09,singleton,union_partial,1,cb4a359c3c7fce867551bbd22d64a2902e14fa8af0aa419a67c0cde2b3a1f0ca,same_presence_opposite_decisions,-7,5,-5,5
anchor_rows,83,image-11,singleton,union_partial,1,2afa7d788c03bf30b78828ef66e8bf5597247c40b63a391ecafb7988ce143107,same_presence_opposite_decisions,0,8,0,4
anchor_rows,95,image-13,singleton,current_partial,1,90635c6d7f3ad5a8d6e7be32910ce8611b12449632d6a0f8104897cb14225d4c,same_presence_opposite_decisions,-3,13,-3,11
anchor_rows,97,image-13,singleton,union_partial,1,c3c270e6c4c042b1c5c8862bf76a7ec83883c239f09e613a353108bd851bc8b2,same_presence_opposite_decisions,-13,13,-11,11
anchor_rows,130,image-18,singleton,current_partial,1,f4ed59256550ba02c60b76f29dde7e211a5368af3ccb883a9302cf01b37138ed,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,132,image-18,singleton,union_partial,1,345a0a2b3bcbb4d08585de0137f06a563500c03dad7214f90c9c81bbe19b3237,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,153,image-21,singleton,union_partial,1,91b849d6ced960659627d97dda652bd45aaf2b7ac3ee5b9635eeafd3939e84e0,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,181,image-25,singleton,union_partial,1,2d8a5dbb0c7e8d83c05eef03ea7803e12f8f2a257b81f2f1c4bb9c6355302d68,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,200,image-28,singleton,current_partial,1,631ccf9f13bbca5897834944e0ec527f79f0803c66c2bf601c9527f5c7fd7bc0,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,202,image-28,singleton,union_partial,1,a0600e432bf8dd3beed5f79c2a336befd18b7a03f5466cac2f8b118124105e46,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,209,image-29,singleton,union_partial,1,e1689627ccdd4dbfa807232e34f81561f7ead7b79f459be7af4cefdf4e958673,same_presence_opposite_decisions,-1,7,-1,7
anchor_rows,214,image-30,singleton,current_partial,1,a720874918e63f37586067f1276d4c97234dbeef70082353e017dc481317642e,same_presence_opposite_decisions,-4,4,-4,4
anchor_rows,216,image-30,singleton,union_partial,1,f51d7a8601e6ae4af8e38891e7e3f28450dab65dd6637e6dca8d09e32ff68342,same_presence_opposite_decisions,-6,4,-6,4
anchor_rows,221,image-31,singleton,current_partial,1,173bdb7764197de001fdedf8ddfc443cec8d78730170ae6a4008040aa44d0181,same_presence_opposite_decisions,-2,4,-2,2
anchor_rows,223,image-31,singleton,union_partial,1,1cabcf89e1cb7de2cf42e975e2bcc40d4f2300992ddd4cde700412cfb7722fe1,same_presence_opposite_decisions,-4,4,-2,2
anchor_rows,244,image-34,singleton,union_partial,1,221d34b88f0d0a91db143121fa6c9849a5ab0286f41d4290b58727f7c7522d75,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,263,image-37,singleton,current_partial,1,8fb1c8036d7a5bd16a3db104bc192a936866eb6978b0bec567c85b5fc46fcf9f,same_presence_opposite_decisions,-3,3,-3,3
anchor_rows,265,image-37,singleton,union_partial,1,1d7f10defa2abda78b5a0ad9d46380379a583008dcfb4c3915d545a2a9b1a0b5,same_presence_opposite_decisions,-3,3,-3,3
anchor_rows,270,image-38,singleton,current_partial,1,f2305d0e42d7343522e7d60ac597875b36a6f780fc945a736b5a7f3e85794fde,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,272,image-38,singleton,union_partial,1,25b6be26cb098f0b2f5d2885d9b0db30d17cc686931c0347db8b22cc7256debb,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,277,image-39,singleton,current_partial,1,f11a0d906776dfe0a4003fe695ab66b05eb4a065f5370ab0758f3b345f833e7f,same_presence_opposite_decisions,-3,3,-3,3
anchor_rows,279,image-39,singleton,union_partial,1,3e79aaea547433f6ed3f8159250a6e885500b3502a4550aba2af1ab1e3063822,same_presence_opposite_decisions,-3,3,-3,3
anchor_rows,286,image-40,singleton,union_partial,1,9711333e64a029cb00e6267fc6ddf0a506c1d35e875490832a2c8e3d414c941d,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,291,image-41,singleton,current_partial,1,a6b85d92c935c9fd3834cc626e4092267bf9559decee686fd5964ec82c979da3,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,293,image-41,singleton,union_partial,1,1d584f3ed32d2bbaca2f9bf418a94455923eaa7c22a41ea829baa53a71aa507a,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,305,image-43,singleton,current_partial,1,f276d2c0117b756c26e0094853b8a0651baff9b56288579892520e9fe3ef61a4,same_presence_opposite_decisions,-5,3,-1,1
anchor_rows,307,image-43,singleton,union_partial,1,2e261b0135d4707f304a49aaebca34eb1ca4dd81d9de32fa3a1a211449c89ebc,same_presence_opposite_decisions,-5,3,-1,1
anchor_rows,319,image-45,singleton,current_partial,1,c40d03dd0fca2d0c7fb0411e71da0e7b9a592888fca7ee200169aed3cf18333e,same_presence_opposite_decisions,-1,3,-1,1
anchor_rows,321,image-45,singleton,union_partial,1,8004f8809ea3a4528308d4920eae47001e821cc3d8136b4d6a5bae085a8e60e9,same_presence_opposite_decisions,-1,3,-1,1
anchor_rows,328,image-46,singleton,union_partial,1,0e51b13759ba61107b4565d99b3c05d872ef60834ce5fe188f541bf04e79486b,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,368,image-52,singleton,current_partial,1,ff320a8bd2e60cf2fe3fed78501bd6d196d5c62d03b56a3fc8ce053408def841,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,370,image-52,singleton,union_partial,1,5f80c1bb74def97951b80e48176abfe9669ffbcddedd055ca841d074f7fe1aa4,same_presence_opposite_decisions,-3,5,-3,5
anchor_rows,403,image-57,singleton,current_partial,1,21856e90ffac0b4660c62967741754bc2735623838ef4fb36bb10d4248033c16,same_presence_opposite_decisions,0,4,0,2
anchor_rows,405,image-57,singleton,union_partial,1,5fe3170ae4d16ddbfe2910eb4c09fd1d20950210703349f49f61c42ebd5c11cf,same_presence_opposite_decisions,-2,4,-2,2
anchor_rows,417,image-59,singleton,current_partial,1,99245e5941cbb4ad9c46db83af5095cf3debfdcbab542e41e67dfeb4b84e667d,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,419,image-59,singleton,union_partial,1,f8bff16af9594d2c307f8047da2d1555e966921996193895bf192140b5630cae,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,431,image-61,singleton,current_partial,1,33aa6fe55dc12c53144694c7c4769937c191062ae702e73aed4f31f8a23df59e,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,433,image-61,singleton,union_partial,1,bf4edd56cf3677a129c566fd38f74d8a9c539dda624eeea5f9d5846fdd070b41,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,438,image-62,singleton,current_partial,1,bd01d66ec218956b0776dd24f518eae44664f70ddb1d3030c16fb57ab87dbfad,same_presence_opposite_decisions,-19,19,-7,5
anchor_rows,459,block-01,block,current_partial,8,fdd13a820b64e085c50dc2338378a8ccef765ec6487bc13a3c0cdccb578fc285,same_presence_opposite_decisions,-1/2,3,-1/2,5/2
anchor_rows,461,block-01,block,union_partial,8,cb410982fc5fa0f273785be60b1e75cd145114e489d007577d7697655a701920,same_presence_opposite_decisions,-5/2,15/4,-2,3
anchor_rows,466,block-02,block,current_partial,8,e323d0e1311db90fcdea40572ec13e21b244048d4d6b5ba28905d5ebbabb0e61,same_presence_opposite_decisions,-1/4,1/2,-1/4,1/2
anchor_rows,468,block-02,block,union_partial,8,c56109d82dc3d557d3a3626350e41007ad93d19d7412d88ec2853d9b6ba9ad49,same_presence_opposite_decisions,-1/2,1/2,-1/2,1/2
anchor_rows,473,block-03,block,current_partial,8,fcb3e9622659194d556de6962465574016c465a3963dc14f865d977791d3a571,same_presence_opposite_decisions,-3/2,5/4,-3/2,1
anchor_rows,475,block-03,block,union_partial,8,522d09f6b5b4c6ddc27a49e6141d3bc6269ad89c275f301da6b2444e26eb4c12,same_presence_opposite_decisions,-9/4,7/4,-2,3/2
anchor_rows,480,block-04,block,current_partial,8,7952ce7c6dedb1a1d23bda7395a393464733e2ab264bafa2488926913ee4d54b,same_presence_opposite_decisions,-1/4,9/4,-1/4,9/4
anchor_rows,482,block-04,block,union_partial,8,cbb38d3f2589b69c345ce640a3e8da06b46ce2af1ece822114a87c79452cc058,same_presence_opposite_decisions,-1/2,9/4,-1/2,9/4
anchor_rows,487,block-05,block,current_partial,8,ce0cda00d2c1a8e5cfba1d98399b0200d77f246f36dd258e2ada96450b917b59,same_presence_opposite_decisions,-7/8,7/8,-3/8,3/8
anchor_rows,489,block-05,block,union_partial,8,91c1b41a14f3097a11c6002647676bf8bd1f305666d90567d321c1951b85cf4d,same_presence_opposite_decisions,-9/8,11/8,-5/8,7/8
anchor_rows,494,block-06,block,current_partial,8,560d4d4cc77208559dd5c2213860dac2338ef0121fe019aa012b01c0aeb012e6,same_presence_opposite_decisions,0,1/2,0,1/2
anchor_rows,496,block-06,block,union_partial,8,aca76686a6d494785ed77f3533dc8e3d0c0ba7be467d1041ae4f7b2dd0a99ebd,same_presence_opposite_decisions,-1/4,3/4,-1/4,3/4
anchor_rows,501,block-07,block,current_partial,8,135a8d4feb21d7ecdab2fbc55154d2bb437898fb608abb496344206492dc99b2,same_presence_opposite_decisions,-3,3,-3/2,1
anchor_rows,508,all-64,primary,current_partial,64,a9aba9067a713b41347a2813be8f1168fd97c18547c917d8f80c76bb057ec619,same_presence_opposite_decisions,-43/64,99/64,-27/64,73/64
anchor_rows,545,image-04,singleton,union_partial,1,5f2e21645f7c45b728f4abf28654fea75eb7b83d661c04c2a0b6a76dae2ab2a9,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,552,image-05,singleton,union_partial,1,498d7eb5eb4b806d6f022d3aa064ffe2025c0af788f61007f8f1e91003ae0f08,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,578,image-09,singleton,current_partial,1,c9b9bc26411b88faaf0d66792b00799cf1d5b4df84e1505028535c23d067a0a8,same_presence_opposite_decisions,-5,3,-3,3
anchor_rows,580,image-09,singleton,union_partial,1,41c5d2d7825df09965d3e24f657ad3a8b390450bc204c42264551d635d442a42,same_presence_opposite_decisions,-7,5,-3,3
anchor_rows,592,image-11,singleton,current_partial,1,29335843530600d87d2602b12a5cbb090ac4e2ec60bf69f1a7730e2e5a358d7e,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,594,image-11,singleton,union_partial,1,91390992119a7fe6d83dcda1ef77a5202eae857c51c66a39db75dc6ef9a82afe,same_presence_opposite_decisions,-3,5,-3,5
anchor_rows,606,image-13,singleton,current_partial,1,0a153088073d259508ff542cf38e7d7607353044620d55d0b5f0d55312a8f56c,same_presence_opposite_decisions,-5,3,-5,1
anchor_rows,608,image-13,singleton,union_partial,1,b19eccc2b2558a6ff445513b7e4154eb9311adb7421f8ad5ae978a0cf5e4e956,same_presence_opposite_decisions,-5,3,-5,1
anchor_rows,711,image-28,singleton,current_partial,1,7b19d5d6a01fd9cd248ab4962c4ce1b08d8f4930eabaf988bc7a286289d96650,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,713,image-28,singleton,union_partial,1,cd58c6293a2d869d07846f47199b52d2eb9a80c349f24f8cea62686961dc2344,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,718,image-29,singleton,current_partial,1,7ef6a319586b0753c75d555ac746fe7d6dd7ab1ab9f2dbc780664e5b4cbd8812,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,720,image-29,singleton,union_partial,1,fa30ea01a73bb1ad4791307ff380094c5b95b9c62ffb67f034c125e89962716c,same_presence_opposite_decisions,-4,4,-2,4
anchor_rows,725,image-30,singleton,current_partial,1,45183306c21b72aa57f2644bc8fa7c43b043b91cbdfbf2256c27d209fac2dd04,same_presence_opposite_decisions,-5,3,-1,3
anchor_rows,727,image-30,singleton,union_partial,1,412cdabb12d7e26b4c56bb2e6913cd62b6e96cb7e13360d10b0110e45a8423c1,same_presence_opposite_decisions,-5,3,-3,3
anchor_rows,732,image-31,singleton,current_partial,1,46f5d3a477c1deb13be6dbd7a59c2f8e757f9e687c7e41fa0b367e0bd3f9a6d3,same_presence_opposite_decisions,-3,3,-3,3
anchor_rows,734,image-31,singleton,union_partial,1,c88a0c4cae678eaf816ffa94b621c3d0827de1ade3811002604902c38bae8b1c,same_presence_opposite_decisions,-3,3,-1,1
anchor_rows,746,image-33,singleton,current_partial,1,af8b4ff5a4c4c779e8ec9ad639fa0cde42cc225653ef609c1fb3ab3b0252566d,same_presence_opposite_decisions,0,4,0,4
anchor_rows,748,image-33,singleton,union_partial,1,11ff68b937dcfa84c9adea4d9eb57cdecdebfea8ca3a5f0e9a195d4b6481787f,same_presence_opposite_decisions,0,4,0,4
anchor_rows,774,image-37,singleton,current_partial,1,0344666111aaea9016e28001ebcbeba60ff51eaa1ef83102bac950231923f4b2,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,776,image-37,singleton,union_partial,1,bb50e5057c14d1bfcf783be1df9a0f6b613b10ae034f42ef6e809c977dd74bc0,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,781,image-38,singleton,current_partial,1,9965576edde6e808dcbb571308699c85427816e02e5e586d71c5a8bc977e2946,same_presence_opposite_decisions,0,4,0,2
anchor_rows,783,image-38,singleton,union_partial,1,e262ed665c21b99169fe313a9ae6e1537f38aa56c487eacf9999decc9af374dd,same_presence_opposite_decisions,0,4,0,2
anchor_rows,788,image-39,singleton,current_partial,1,fad245b0242db05b29dbbe685c0e9fcaf44047c3fa1069133755074f477c72e9,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,790,image-39,singleton,union_partial,1,ac9da7cbb79cdbd7916aeb664579d7a0648f62021701848e789cbe4b029ee0d2,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,797,image-40,singleton,union_partial,1,47027087c251453d1a0a5fad2682ece8d4a50011bf2f0faba9f6b2aa7e347289,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,802,image-41,singleton,current_partial,1,afbefca48dd0777bea299b57863e3bca07c62ca438cfc29248bc314c8db0ca1d,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,804,image-41,singleton,union_partial,1,18f65bb6ae0071168351ae8ec68ff6f4d42ac3e44787b221a8f00ed25fcf334a,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,816,image-43,singleton,current_partial,1,319a0c4d38332df88e39acd965627399aca0fad36446a622bac4e91272de79c2,same_presence_opposite_decisions,-4,4,-4,4
anchor_rows,818,image-43,singleton,union_partial,1,3a1a51a803ade1901190de2bce1ceab72af6bac1e2faad516d51b57e0cd17eef,same_presence_opposite_decisions,-4,4,-4,4
anchor_rows,830,image-45,singleton,current_partial,1,57333e2627746229e393861698502c7216c5096ce8343252282196d3f2844b9c,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,832,image-45,singleton,union_partial,1,21e8ee9c719010603b8e26b69d9bb4b0d9061b14b55ced95963f5f6eb338641f,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,879,image-52,singleton,current_partial,1,5d5f4d8aca6a1f7d9c4aae13998cb24b8d77a28cc662d1a6647df32ea08f56d6,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,881,image-52,singleton,union_partial,1,fbdd1b28fed1d55f6d507004fcc9a1f99e57485d93d444ce22d1e8fb7b073597,same_presence_opposite_decisions,-4,4,-2,4
anchor_rows,914,image-57,singleton,current_partial,1,f3326a782b3b87ff2a056b17781ac8989e0de17a18561a64637a7fd78a87e48b,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,916,image-57,singleton,union_partial,1,85c9a5bcb14730c63351f88816c6d5b098711e2b3b7f68823990722dd320f167,same_presence_opposite_decisions,-4,2,-4,2
anchor_rows,942,image-61,singleton,current_partial,1,38b8bd7674031e8377126243ae9e2a40a2c3cdca30cb1d0ca12cb8fbe15c1a88,same_presence_opposite_decisions,-1,3,-1,1
anchor_rows,944,image-61,singleton,union_partial,1,c0360f197086724b88e9192f6ea6620846ee66d4763fe71e49f82d9c11c17af1,same_presence_opposite_decisions,-1,3,-1,1
anchor_rows,949,image-62,singleton,current_partial,1,f9adcd855999afe2e34fab37ae51a6113450ead922ac5a7f4f44b53564f7098f,same_presence_opposite_decisions,-14,14,-2,4
anchor_rows,965,block-00,block,union_partial,8,66f044463141d72503675dc27f696b7d450e140ef51711c8073ec915e2107302,same_presence_opposite_decisions,-1/4,3/4,-1/4,3/4
anchor_rows,970,block-01,block,current_partial,8,c2023951ec4fd11b0bb3657dd81cd03707e644a4ef6b9bb75549ec99f58d00bf,same_presence_opposite_decisions,-3/2,1,-5/4,3/4
anchor_rows,972,block-01,block,union_partial,8,fb642d8a707439197fa71178e76aaa1c47ce150d738902eb789a44b319128581,same_presence_opposite_decisions,-9/4,3/2,-7/4,1
anchor_rows,984,block-03,block,current_partial,8,696f106965949d37c375ebd4b1bf464e7ca07de161d3ed1bf1fec49d5a624713,same_presence_opposite_decisions,-7/4,3/4,-5/4,3/4
anchor_rows,986,block-03,block,union_partial,8,f770f09e66fc360c27d6f62478d58bfd49dfc4774253672630b1d58f3f0db417,same_presence_opposite_decisions,-2,1,-5/4,3/4
anchor_rows,991,block-04,block,current_partial,8,4485b9012e62c859839bbe465bbe3a164ae3b67f5b1e91322ea2ea79f31673a2,same_presence_opposite_decisions,-1/4,7/4,-1/4,3/2
anchor_rows,993,block-04,block,union_partial,8,a93dd80e8f2cdc814bd8633e9f3f33c8a33696d2a983c6baa9ab9d6f68af45b0,same_presence_opposite_decisions,-1/4,7/4,-1/4,3/2
anchor_rows,998,block-05,block,current_partial,8,37d41ed772ee26af15fb9eff79d95c1e9c3daf60783e42d2b0b3b3ab338498f0,same_presence_opposite_decisions,-3/4,1,-3/4,1
anchor_rows,1000,block-05,block,union_partial,8,62f16ff2d6b27f246b8eb4e97126a61cf460d84644105571df702e4256376205,same_presence_opposite_decisions,-1,5/4,-1,5/4
anchor_rows,1005,block-06,block,current_partial,8,f329ac8ec00f20842aaf8fe6f810d849ad80057b729e84c89b23ad229cb882d1,same_presence_opposite_decisions,0,1/2,0,1/2
anchor_rows,1007,block-06,block,union_partial,8,bd0be45084cd41399f3ad46b5a30926ff8d12d3c64dba5adaa2c9a001e977d10,same_presence_opposite_decisions,-1/4,3/4,0,3/4
anchor_rows,1012,block-07,block,current_partial,8,8be5e84fb3ba74110d5ea1f19cdc97bda3621f4d18103d8f2c3f81a02a9b7aef,same_presence_opposite_decisions,-9/4,9/4,-3/4,3/4
anchor_rows,1019,all-64,primary,current_partial,64,abd7231b57f342ed50d0b63d2f2178bcdf6f6037109193d1ba8bf3981f73dbac,same_presence_opposite_decisions,-25/32,15/16,-1/2,11/16
anchor_rows,1056,image-04,singleton,union_partial,1,cf71b6ef22fcdfab77a6250a750c97eba9aba30b0cd6455a40e45c11e67e61b4,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1063,image-05,singleton,union_partial,1,6d4143bf3319d9038555a7a7d215608f6c352d5212d39a8d655045954f67ce21,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1089,image-09,singleton,current_partial,1,a381c1cef1a4c88a3b8723ccb8ec3308bcbce2d7a253195f50ce217ab52077d0,same_presence_opposite_decisions,-5,3,-5,3
anchor_rows,1091,image-09,singleton,union_partial,1,0b0d1f87685781e46af5e8c539a374d6d49285eb1942c0f0e8dd87369895ad08,same_presence_opposite_decisions,-5,5,-5,5
anchor_rows,1103,image-11,singleton,current_partial,1,03436b7e926d51b3383250c541ca4878b1468d533736b16b76733c9cf74b111f,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,1105,image-11,singleton,union_partial,1,9a38cef2e7cefbe2a7b2dbb123c171fcaee35055d12ca538305470d96036c63a,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,1229,image-29,singleton,current_partial,1,4bbde00f7ffce7f6e2fef2d63495a735199fa0a08e339131695e05e985ef4d91,same_presence_opposite_decisions,-1,3,-1,3
anchor_rows,1231,image-29,singleton,union_partial,1,34f24b88c08a155fe7a5ae3720751db13ed7914833c2d7d3330d0b55c2654858,same_presence_opposite_decisions,-3,3,-1,3
anchor_rows,1236,image-30,singleton,current_partial,1,7176d6fca49ba068d2d6deea271c45df032675781f1457bdcfc7472b271baece,same_presence_opposite_decisions,-5,3,-5,3
anchor_rows,1238,image-30,singleton,union_partial,1,5b08d61f5ab52c38977449b187b2cd0caeac81ffea5d15267f656447a86fd8e8,same_presence_opposite_decisions,-5,3,-3,3
anchor_rows,1243,image-31,singleton,current_partial,1,24f3ab9c23b2ab37d7a90a384a3e4e5699a714a3c0f3cd85d8bafdf9760385c9,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1245,image-31,singleton,union_partial,1,4a3ca24ddad290fb8bf114d6222ee681ece2394749f8551b78b67b8c82311a51,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1257,image-33,singleton,current_partial,1,6aec456cd5d06866325185d133feaa10061f533fcd4aa89dd27359a49e73d44c,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1259,image-33,singleton,union_partial,1,3c7cae0fa689149b89ebb6bd684ce1781ec788b03f2062629ba9ddb0ee8bbf65,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1285,image-37,singleton,current_partial,1,6547bd5496513b4ea67053e002f16dfa66b51ced83e115cd9755960d16c07d15,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1287,image-37,singleton,union_partial,1,a5d7b15b73388a266ec86630d0580335c3e09ba59d7b87a05bc5e63f30838ea6,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1292,image-38,singleton,current_partial,1,735a9f02c3210c3603fb780dcb8e61ba4eb64752eb01e71eec11ecc7aa2acc9e,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1294,image-38,singleton,union_partial,1,265c4ad00656d345c2156034a0505149a34b5cbb09b3c2b9b5d65b008e1d9c8b,same_presence_opposite_decisions,-3,1,-3,1
anchor_rows,1299,image-39,singleton,current_partial,1,d431982a37752c8f4ead96fbe05015f2dc903589bc1f33f51a9d826e95e9cdb2,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1301,image-39,singleton,union_partial,1,5111062bcd157a1f858b90929cc43ab8b3dd5d17b02654613c33f160ce44b995,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1308,image-40,singleton,union_partial,1,6843e914b04e86d0b801987cc7c6dd6492b015a8d92955e10d551fdf9dca6cb8,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1327,image-43,singleton,current_partial,1,97e84ac20494f4b76581538e1cb3e1c294b1ef74e3e229e1f8eccaea236c0017,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1329,image-43,singleton,union_partial,1,f9beaf21dd31157ea73d1dd938887648cb9829913eebe48288f7dee7d7945ece,same_presence_opposite_decisions,-1,1,-1,1
anchor_rows,1390,image-52,singleton,current_partial,1,2287dbb202fa46c261b71cdef6069f02e77f183ac5353bf47fc473caf122937a,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1392,image-52,singleton,union_partial,1,78f1e1d477fbf7ac9585036b792e33306de9196e5c4182c1590b86c12cc109da,same_presence_opposite_decisions,-4,4,-2,4
anchor_rows,1453,image-61,singleton,current_partial,1,24d1e369f5f5fd40e4e865509ec19e71c07ed130dba3d378edcd4d1a40db1f85,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1455,image-61,singleton,union_partial,1,ecccde8d79f43643067a1771ad555d92b07ea7541f3258cc6d22c62698a295d2,same_presence_opposite_decisions,-2,2,-2,2
anchor_rows,1460,image-62,singleton,current_partial,1,3b37b3de28fefe6b7a1f27b7303193a3d47817daa6839a0bbdc682382e5b3052,same_presence_opposite_decisions,-10,10,-10,10
anchor_rows,1481,block-01,block,current_partial,8,edc6e66560504a81be73e9eb210a64f0debfc69d73908e00aae09e6c34cfa8a5,same_presence_opposite_decisions,-11/8,1/8,-11/8,1/8
anchor_rows,1483,block-01,block,union_partial,8,6da90608317e3aa41e7b539219847eef837703447f35ce59c2245520dd497292,same_presence_opposite_decisions,-11/8,3/8,-11/8,3/8
anchor_rows,1495,block-03,block,current_partial,8,17142c1d22ba7da5b2a70f13c96a2a78c04e4fee35459878164e1912bdd02ea9,same_presence_opposite_decisions,-5/4,3/4,-5/4,3/4
anchor_rows,1497,block-03,block,union_partial,8,afafde95603c6dae3391b12acd62ad187e88c74ab878425a61e9a6bbe23e8df0,same_presence_opposite_decisions,-3/2,3/4,-1,3/4
anchor_rows,1502,block-04,block,current_partial,8,0d33e1b827c7a97a4aa1875385ef0f72de5dab47a6e71456f7231696ea151453,same_presence_opposite_decisions,-7/8,3/8,-7/8,3/8
anchor_rows,1504,block-04,block,union_partial,8,5bf2011edc0177d31078e842cc019049711a181fa6479fd622cb9f4a7160999e,same_presence_opposite_decisions,-7/8,3/8,-7/8,3/8
anchor_rows,1509,block-05,block,current_partial,8,d75c058df9a7e968ff4eb6f1f69a43ba1f3cb4314752811a8f0f7f9cc80910a9,same_presence_opposite_decisions,-1/2,1/4,-1/2,1/4
anchor_rows,1511,block-05,block,union_partial,8,cbccfa1b7474767f65b5a2a302edf33cdea47a9413649843d5f4cb446dd5beed,same_presence_opposite_decisions,-3/4,1/4,-3/4,1/4
anchor_rows,1516,block-06,block,current_partial,8,f442728e4ed8c145e2546d6cfe0ed45e60a6338d01fe9d6a820633730765a1fd,same_presence_opposite_decisions,-1/8,3/8,-1/8,3/8
anchor_rows,1518,block-06,block,union_partial,8,a9ed17e7ab3e35368ee409900f7f360f0e1b7d9e23d4734703a95860ccbf5e35,same_presence_opposite_decisions,-3/8,5/8,-1/8,5/8
anchor_rows,1523,block-07,block,current_partial,8,ff0b48ca646f56c2cf056bd5901c668852941c689b9a7441d62675ac9759eb1c,same_presence_opposite_decisions,-13/8,11/8,-13/8,11/8
anchor_rows,1530,all-64,primary,current_partial,64,411f83ea88c2951466cc87a61b18dcb2145d4cb04720610c5e78387a7ef9524a,same_presence_opposite_decisions,-13/16,5/16,-13/16,5/16
anchor_rows,1567,image-04,singleton,union_partial,1,3de48a47349d778d6fbe74eb82ca5e90f7e57153d24d1f44a088d27fe12a4a9d,same_presence_opposite_decisions,-2,2,-2,2
